IDOE_SCHOOL_ID,SCHOOL_NAME,PRINCIPAL_TITLE,PRINCIPAL_FIRST_NAME,PRINCIPAL_LAST_NAME,PRINCIPAL_EMAIL,ADDRESS,CITY,STATE,ZIP,COUNTY_NAME,PHONE,FAX,LOW_GRADE,HIGH_GRADE,SCHOOL_HOMEPAGE,lon,lat,coord,type
5749,Excel Center - University Heights,NA,Toni,Williams,toni.williams@excelcenter.org,3919 Madison Ave,Indianapolis,IN,46227,Marion,(317) 524-4420,(317) 524-4002,09,12,https://excelcenter.org/campus/south/,-86.1407535,39.7089341,39.7089341+-86.1407535,p
5748,Excel Center - Noblesville,NA,Steven,Dillon,sdillon@excelcenter.org,300 N 17 St,Noblesville,IN,46060,Hamilton,(317) 524-4410,(317) 524-4002,09,12,http://www.excelcenter.org/campus/noblesville,-86.002083,40.0481807,40.0481807+-86.002083,p
6824,Discovery Charter School,NA,Debra,Weller,dweller@discoverycharter.org,800 Canonie Dr,Porter,IN,46304,Porter,(219) 983-9800,(219) 929-5723,KG,08,http://www.discoverycharter.org,-87.0523947,41.6386702,41.6386702+-87.0523947,p
0771,Rock Creek Community Academy,Ms,Sara,Hauselman,shauselman@rccasi.org,8000 Diefenbach Ln,Sellersburg,IN,47172,Clark,(812) 246-9271,(812) 246-0722,KG,12,http://www.rccasi.net/,-85.73993019999999,38.4052383,38.4052383+-85.7399302,p
7567,Career Academy High School,NA,Nicholas,Garstka,ngarstka@careeracademysb.com,3801 Crescent Circle,South Bend,IN,46628,St Joseph,(574) 299-9800,(574) 288-6165,09,12,http://www.careeracademysb.com,-86.3310568,41.7273959,41.7273959+-86.3310568,p
4027,Gary Middle College,NA,Joe,Arredondo,jarredondo@geoacademies.org,131 EAST 5TH AVE,Gary,IN,46402,Lake,(219) 888-7120,(219) 886-6646,09,12,http://www.garymiddlecollege.org/,-87.33492679999999,41.601807,41.601807+-87.3349268,p
5444,IN Math & Science Academy - North,NA,Ruth,Hurrle,hurrle@imsaindy.org,7435 N Keystone Ave,Indianapolis,IN,46240,Marion,(317) 259-7300,(317) 259-7363,KG,12,http://north.imsaindy.org,-86.1209799,39.8897688,39.8897688+-86.1209799,p
7566,Excel Center - South Bend,NA,Melissa,Laplace,mlaplace@excelcenterhs.org,2721 Kenwood Avenue,South Bend,IN,46628,St Joseph,(574) 314-5570,(574) 314-5571,09,12,http://excelatgoodwill.org,-86.2880608,41.6811289,41.6811289+-86.2880608,p
7944,Indiana Connections Academy,NA,Andrew,Foster,anfoster@inca.connectionsacademy.org,"6640 Intech Blvd, Suite 101",Indianapolis,IN,46278,Marion,(317) 550-3188,(317) 295-8022,KG,12,https://www.connectionsacademy.com/indiana-online-school,-86.2754573,39.8759659,39.8759659+-86.2754573,p
5669,Excel Center For Adult Learners,NA,James,Capps,jcapps@excelcenter.org,1635 W Michigan St,Indianapolis,IN,46205,Marion,(317) 524-3910,(317) 524-4002,09,12,http://www.excelcenter.org,-86.19186239999999,39.7736017,39.7736017+-86.1918624,p
5191,Damar Charter Academy,NA,Aimee,Brown,aimeeb@damarcharteracademy.org,5125 Decatur Blvd Ste D,Indianapolis,IN,46241,Marion,(317) 455-2400,(317) 455-2447,KG,12,http://www.damarcharteracademy.org,-86.28635829999999,39.68853319999999,39.6885332+-86.2863583,p
5496,Phalen Leadership Academy - IN Inc,NA,Javaris,Carrion,jcarrion@phalenacademies.org,3920 Baker Drive,Indianapolis,IN,46235,Marion,(317) 333-6980,(317) 924-8383,KG,08,http://www.phalenacademies.org,-86.0018547,39.8285139,39.8285139+-86.0018547,p
5899,Vision Academy,NA,Bilen,Mulugeta,bmulugeta@visionacademy-riverside.org,1751 E Riverside Dr,Indianapolis,IN,46202,Marion,(317) 632-2006,(317) 662-3792,KG,08,http://www.visionacademy-riverside.org,-86.1907104,39.7908806,39.7908806+-86.1907104,p
7952,Dugger Union Community School Corp,NA,Darin,Simpson,dsimpson@duggerunionschools.org,7356 East County Road 50 South,Dugger,IN,47848,Sullivan,(812) 648-7109,(812) 648-7112,KG,12,http://duggerunionschools.org/,-87.2712797,39.0733789,39.0733789+-87.2712797,p
5548,Louis B Russell Jr School 48,Elem Schl,Paula,Peterson,ppeterson@phalenacademies.org,3445 N Central,Indianapolis,IN,46205,Marion,(317) 226-4248,(317) 226-2027,KG,06,http://www.48.ips.k12.in.us/,-86.1451439,39.8251126,39.8251126+-86.1451439,p
7231,Mays Community Academy,NA,Lauren,Yoke,laurenyoke@mays.k12.in.us,929 E South Street,Mays,IN,46155,Rush,(765) 645-5577,(888) 887-1935,PK,06,http://mayscommunityacademy.com,-85.4298172,39.7425626,39.7425626+-85.4298172,p
7562,Success Academy Primary School,NA,Rebecca,Bartlett,bbartlett@successacademysb.com,3408 Ardmore Trail,South Bend,IN,46628,St Joseph,(574) 299-9800,(574) 288-6125,KG,05,http://successacademysb.com/,-85.60236429999999,40.5512165,41.7277848+-86.331558,p
7563,Career Academy Middle School,NA,Maria,Reilly,mreilly@careeracademysb.com,"3801 Cresent Circle, Suite B",South Bend,IN,46628,St Joseph,(574) 299-9800,(574) 288-6125,06,08,http://careeracademysb.com/,-86.3310568,41.7273959,41.7273959+-86.3310568,p
1111,ACE Preparatory Academy,Ms,Anna,Shults,ashults@aceprepacademy.org,5326 Hillside Avenue,Indianapolis,IN,46220,Marion,(317) 744-9847,(317) 744-9836,KG,05,http://www.aceprepacademy.org/,-86.12609330000001,39.8500549,39.8500549+-86.1260933,p
1112,Global Preparatory Academy,NA,Liset,Gonzalez Acosta,lgonzalezacosta@globalprepindy.org,2033 Sugar Grove Ave,Indianapolis,IN,46202,Marion,(317) 226-4244,(317) 226-3469,KG,08,http://www.globalprepindy.org/,-86.18431439999999,39.7948086,39.7948086+-86.1843144,p
1113,Steel City Academy,NA,Jazmin,Pratt,Jazmin.Pratt@steelcityacademy.org,2650 W 35th Avenue,Gary,IN,46408,Lake,(219) 750-1010,(219) 654-2884,KG,12,http://www.steelcityacademy.org/,-87.3684334,41.5561186,41.5561186+-87.3684334,p
1114,Seven Oaks Classical School,NA,Stephen,Shipp,stephen.shipp@sevenoaksclassical.org,200 East Association Street,Ellettsville,IN,47429,Monroe,(812) 935-5003,(812) 935-5040,KG,12,http://www.sevenoaksclassical.org/,-86.6215426,39.2296599,39.2296599+-86.6215426,p
1116,Higher Institute of Arts & Tech,NA,Jessica,Acklin,jacklin@the-hiat.org,5861 Harrison Street,Merrillville,IN,46410,Lake,(219) 359-1522,(219) 239-2863,KG,08,http://thehiat.wixsite.com/hiat,-87.3448516,41.5123553,41.5123553+-87.3448516,p
1117,Excel Center - Shelbyville,NA,Shonda,Russell,shonda.russell@excelcenter.org,111 North Harrison Street,Shelbyville,IN,46176,Shelby,(317) 524-4430,(317) 524-4002,09,12,https://excelcenter.org/campus/shelbyville,-85.7771983,39.5253161,39.5253161+-85.7771983,p
7034,Old National Trail Special Services,NA,Diana,Meo,dmeo@oldnationaltrail.com,"1 N Calbert Way, Suite B",Greencastle,IN,46135,Putnam,(765) 653-2781,(765) 653-6110,09,12,http://www.oldnationaltrail.com/,-86.81724849999999,39.6469725,39.6469725+-86.8172485,np
7215,Ripley-Ohio-Dearborn Special Ed Coop,NA,Alex,Brewer,abrewer@rodspecialed.org,925 N Meridian St Suite 100,Sunman,IN,47041,Ripley,(812) 623-2212,(812) 623-2315,PK,12,http://www.unorth.k12.in.us/,-85.0994029,39.2454393,39.2454393+-85.0994029,np
A004,Hagia Sophia Classical Academy,NA,Zachary,Waltz,headmaster@hagiasophiaclassical.com,3237 West 16th Street,Indianapolis,IN,46222,Marion,(317) 341-0552,(000) 000-0000,KG,12,http://www.hagiasophiaclassical.com/,-86.2138277,39.7874685,39.7874685+-86.2138277,np
A035,Saint Joseph School,NA,Brian,Baker,bbaker@diofwsb.ort,127 N 4th St,Decatur,IN,46733-1600,Adams,(260) 724-2765,(260) 724-4953,PK,08,http://www.stjosephdecatur.org,-84.92703639999999,40.8306047,40.8306047+-84.9270364,np
A040,St Peter Immanuel Lutheran School,NA,Gregory,Becker,principal@spilutheran.org,3845 E 1100 N,Decatur,IN,46733,Adams,(260) 623-6115,(260) 623-3865,PK,08,http://www.spilutheran.org,-84.8640006,40.9065824,40.9065824+-84.8640006,np
A042,River Montessori High School,NA,Eileen,Mariani,Eileen@RiverMontessoriHS.org,333 W Colfax Ave,South Bend,IN,46601,St Joseph,(574) 400-5663,NA,09,12,NA,-86.2554766,41.6779835,41.6779835+-86.2554766,np
A045,Wyneken Memorial Lutheran School,NA,Andrew,Gavrun,principal@wyneken.org,11565 N US Hwy 27,Decatur,IN,46733-9726,Adams,(260) 639-6177,(260) 639-3050,PK,08,http://www.wyneken.org/,-85.005712,40.913625,40.913625+-85.005712,np
A083,Growing Lives Academy,NA,NA,NA,NA,3320 Fairfield Ave,Fort Wayne,IN,46807,Allen,NA,NA,05,12,NA,-85.14530309999999,41.0545177,41.0545177+-85.1453031,np
A102,Maple Creek Adventist Academy,NA,Lorena,Mejia Torres,lmejia@indysda.org,2809 N Talley Rd,Columbus,IN,47203,Bartholomew,NA,NA,KG,08,NA,-85.8570003,39.2264249,39.2264249+-85.8570003,np
A104,Saint Elizabeth Ann Seton Catholic Sch,NA,Lois,Widner,lwidner@diofwsb.org,10650 Aboite Center Rd,Ft Wayne,IN,46804,Allen,(260) 432-4001,(260) 432-6899,PK,08,http://www.seascsfw.org,-85.281498,41.0461161,41.0461161+-85.281498,np
A106,Our Lady School,NA,Beatrice,Royal,broyal@diofwsb.org,7215 Saint Joe Road,Fort Wayne,IN,46835,Allen,(260) 485-5289,(260) 485-4463,PK,08,http://ourladyfortwayne.org,-85.0842223,41.1510303,41.1510303+-85.0842223,np
A115,International Soccer Academy of America,NA,Krista,Griffey,kristagriffey@isaa.us,205 West Edison Road,Mishawaka,IN,46545,St Joseph,NA,NA,09,12,NA,-86.1839997,41.6942872,41.6942872+-86.1839997,np
A119,Dana Christian School Corporation,NA,Dillon,Kingery,dakingery@danachristianschool.org,129 North Maple Street,Dana,IN,47847,Vermillion,(765) 665-5050,(000) 000-0000,KG,10,http://danachristianschool.org/,-87.49507969999999,39.8047174,39.8047174+-87.4950797,np
A120,Bishop Dwenger High School,NA,Jason,Schiffli,jschiffli@diofwsb.org,1300 E Washington Center Rd,Fort Wayne,IN,46825-4556,Allen,(260) 496-4700,(260) 496-4702,09,12,http://www.bishopdwenger.com,-85.12516079999999,41.1314335,41.1314335+-85.1251608,np
A121,Evansville Adventist Academy,NA,Armando,Camacho,acamacho@indysda.org,2231 Burdette Ave,Evansville,IN,47714,Vanderburgh,(317) 908-0276,(000) 000-0000,KG,12,NA,-87.4993509,37.9458197,37.9458197+-87.4993509,np
A122,Illiana Christian High School,NA,Peter,Boonstra,pboonstra@illianachristian.org,10920 Calumet Ave,Dyer,IN,46311,Lake,(219) 558-7066,(219) 558-7032,09,12,NA,-87.5088765,41.41921,41.41921+-87.5088765,np
A125,Bishop Luers High School,NA,Scott,Kreiger,skreiger@diofwsb.org,333 E Paulding Rd,Fort Wayne,IN,46816-3599,Allen,(260) 456-1261,(260) 456-1262,09,12,http://www.bishopluers.org,-85.1337556,41.0325396,41.0325396+-85.1337556,np
A126,Edinburgh Christian School,NA,Kenny,Roll,kroll@mbttcm.org,517 S. Main St.,Edinburgh,IN,46124,Johnson,NA,NA,KG,12,NA,-85.9670532,39.3489388,39.3489388+-85.9670532,np
A127,The CTM Academy,NA,DeAndre,McDade,deandre@thectmacademy.org,9135 N. Meridian St.,Indianapolis,IN,46260,Marion,(317) 750-5189,NA,07,12,https://www.ctmindy.com,-86.1569584,39.9200294,39.9200294+-86.1569584,np
A130,Most Precious Blood School,Mr,Stanley,Liponoga,sliponoga@preciousblood.org,1529 Barthold St,Fort Wayne,IN,46808-2733,Allen,(260) 424-4832,(260) 426-5904,PK,08,http://www.preciousblood.org/,-85.15122459999999,41.0885724,41.0885724+-85.1512246,np
A135,Queen Of Angels School,NA,Dennis,Wiegmann,dwiegmann@diofwsb.org,1600 W State Blvd,Fort Wayne,IN,46808-1996,Allen,(260) 483-8214,(260) 482-9412,PK,08,http://www.queenofangelsfw.org/,-85.1627616,41.0969146,41.0969146+-85.1627616,np
A138,Hillsboro Christian Academy,NA,Valerie,Vanaman,vvanaman@hillsborochristian.academy,453 IN-341,Hillsboro,IN,NA,Fountain,(765) 366-7128,NA,KG,08,NA,-87.14788039999999,40.110817,40.110817+-87.1478804,np
A142,Emmanuel Christian School of Fort Wayne,NA,NA,NA,NA,12222 US Hwy 24 W,Fort Wayne,IN,46814,Allen,(260) 672-3377,NA,KG,05,https://www.ecsfw.org,-85.301864,41.017254,41.017254+-85.301864,np
A145,Saint Charles Borromeo School,Mr,Robert,Sordelet,schooladministration@stcharlesschoolfw.org,4910 Trier Rd,Fort Wayne,IN,46815,Allen,(260) 484-3392,(260) 482-2006,PK,08,http://www.stcharlesschoolfw.org/,-85.07861869999999,41.111881,41.111881+-85.0786187,np
A148,INspire Academy,NA,Peter,Cousins,edu-supt@indysda.org,15205 Westfield Blvd,Carmel,IN,46032,Hamilton,(317) 606-5881,NA,01,08,NA,-86.1288624,40.010619,40.010619+-86.1288624,np
A149,Apogee School For The Gifted,NA,David,Bonner,dbonner@apogeeschool.org,4550 Central Ave,Indianapolis,IN,46205,Marion,(317) 804-4800,(000) 000-0000,KG,12,https://www.apogeeschool.com,-86.1511099,39.83934989999999,39.8393499+-86.1511099,np
A150,Saint John The Baptist School,NA,Margaret,Javins,mjavins@diofwsb.org,4500 Fairfield Ave,Fort Wayne,IN,46807-2719,Allen,(260) 456-3321,(260) 745-8115,PK,08,http://www.stjohnsfw.org/,-85.14481699999999,41.04286829999999,41.0428683+-85.144817,np
A152,Stepping Stones Education Academy,NA,NA,NA,NA,1209 East 46th St.,Indianapolis,IN,46205,Marion,(317) 918-2689,NA,KG,02,NA,-86.13878439999999,39.8397441,39.8397441+-86.1387844,np
A155,Saint Joseph Catholic School,Ms,Cristy,Jordan,cjordan@saintjosephfw.org,2211 Brooklyn,Fort Wayne,IN,46802-6709,Allen,(260) 432-4000,(260) 432-8642,PK,08,https://saintjosephcatholicfw.org,-85.1644221,41.0650616,41.0650616+-85.1644221,np
A157,Academy of Excellence,NA,Randall,Melchert,randall.melchert@mkeacademy.com,8080 Utah St.,Hobart,IN,46410,Lake,(888) 947-2692,NA,KG,12,NA,-87.2913903,41.4721139,41.4721139+-87.2913903,np
A160,Saint Jude Elementary School,NA,Michael,Obergfell,mobergfell@diofwsb.org,2110 Pemberton Dr,Fort Wayne,IN,46805-4628,Allen,(260) 484-4611,(260) 969-1607,KG,08,http://www.stjudefw.org/school/,-85.1120317,41.0955618,41.0955618+-85.1120317,np
A163,Premier Soccer Academy,NA,John,Reynolds,john.reynolds@premiersocceracademy.org,9741 East 153th St.,Noblesville,IN,46060,Hamilton,(317) 667-0316,NA,04,08,NA,-85.9960328,40.0116513,40.0116513+-85.9960328,np
A170,Blackhawk Christian Mdl/High Sch,NA,Mark,Harmon,markharmon@blackhawkchristian.org,7400 E State Blvd,Fort Wayne,IN,46815-6502,Allen,(260) 493-7470,(260) 493-7258,07,12,http://www.blackhawkchristian.org,-85.0457916,41.1051339,41.1051339+-85.0457916,np
A172,Blackhawk Christian Elementary Sch,NA,Kimberly,Brown,kbrown@blackhawkchristian.org,7400 E State Blvd,Fort Wayne,IN,46815-6502,Allen,(260) 493-7400,(260) 493-5107,KG,06,http://www.blackhawkchristian.org,-85.0457916,41.1051339,41.1051339+-85.0457916,np
A175,Saint Therese School,NA,Rick,Ruhl,rruhl@diofwsb.org,2222 Lower Huntington Rd,Fort Wayne,IN,46819-1298,Allen,(260) 747-2343,(260) 747-4767,PK,08,https://www.stthereseschoolfw.org/,-85.16590649999999,41.0211241,41.0211241+-85.1659065,np
A180,Saint Vincent DePaul School,NA,Zachary,Coyle,zcoyle@diofwsb.org,1720 E Wallen Rd,Fort Wayne,IN,46825,Allen,(260) 489-3537,(260) 489-5318,KG,08,http://www.saintv.org/school,-85.11951900000001,41.161352,41.161352+-85.119519,np
A195,Concordia Lutheran High School,NA,Patrick,Frerking,pfrerking@clhscadets.com,1601 St Joe River Dr,Fort Wayne,IN,46805-1488,Allen,(260) 483-1102,(260) 471-0180,09,12,http://www.clhscadets.com,-85.11800389999999,41.1104098,41.1104098+-85.1180039,np
A200,Suburban Bethlehem Lutheran School,NA,Amy,Greener,agreener@sblschool.com,6318 W California Rd,Fort Wayne,IN,46818-9737,Allen,(260) 483-9371,(260) 471-2159,KG,08,http://www.suburbanbethlehem.org,-85.2255826,41.1180561,41.1180561+-85.2255826,np
A205,Concordia Lutheran School,NA,Michael,Rosin,mrosin@clscubs.org,4245 Lake Ave,Fort Wayne,IN,46815-7219,Allen,(260) 426-9922,(260) 422-6980,PK,08,http://www.clscubs.org,-85.0852705,41.0919128,41.0919128+-85.0852705,np
A208,Marian University Preparatory School,NA,Elisha,Schlabach,eschlabach@muprep.com,2916 West 30th Street,Indianapolis,IN,46222,Marion,NA,NA,KG,10,NA,-86.209344,39.81022129999999,39.8102213+-86.209344,np
A215,Emmanuel St Michael Lutheran Sch,NA,Benjamin,Stellwagen,bstellwagen@esmeagles.com,1123 Union St,Fort Wayne,IN,46802-4049,Allen,(260) 422-6712,(260) 422-3553,PK,08,http://www.esmeagles.com,-85.15061709999999,41.0736318,41.0736318+-85.1506171,np
A220,Emmaus Lutheran School,NA,Keith,Martin,kmartin@emmauslutheranfw.org,8626 Covington Rd,Fort Wayne,IN,46804,Allen,(260) 459-7722,(260) 459-7766,PK,08,http://www.emmauslutheranfw.org,-85.2566473,41.0610798,41.0610798+-85.2566473,np
A225,Holy Cross Lutheran School,NA,Emily,Johnson,ejohnson@holycrossfw.org,3425 Crescent Ave,Fort Wayne,IN,46805-1597,Allen,(260) 483-3173,(260) 484-9115,PK,08,http://www.holycrossfw.org,-85.113815399999993,41.10772600000001,41.107726+-85.1138154,np
A235,Lutheran South Unity School,NA,Amber,Bahr,abahr@lsusfw.org,5401 S Calhoun,Fort Wayne,IN,46807-3398,Allen,(260) 744-0459,(260) 745-9265,KG,08,http://www.lsusfw.org,-85.136667,41.0343007,41.0343007+-85.136667,np
A236,Cornerstone College Prep Sch,NA,Stephanie,Underwood,stephanie.underwood@cornerstonechristianprep.org,3501 Harris Rd Door #5,Fort Wayne,IN,46808,Allen,(260) 471-9639,(260) 483-8647,PK,12,http://www.cornerstonecollegeprep.org,-85.16952479999999,41.1092476,41.1092476+-85.1695248,np
A245,Saint Paul Lutheran School,NA,Andrew,Whirrett,awhirrett@stpaulsfw.org,1125 Barr St,Fort Wayne,IN,46802-3107,Allen,(260) 424-0049,(260) 969-2052,KG,08,http://www.stpaulsfw.org/school,-85.1352051,41.0759744,41.0759744+-85.1352051,np
A248,Ascension Lutheran School,NA,Laura,Behnfeldt,principal@alcsfw.org,8811 St Joe Rd,Fort Wayne,IN,46835,Allen,(260) 486-2226,(260) 486-5793,PK,08,http://www.alcsfw.org/,-85.0638687,41.1661712,41.1661712+-85.0638687,np
A249,Central Christian School,NA,Cindy,Grile,cgrile@ccsfw.org,5801 Schwartz Rd,Fort Wayne,IN,46835,Allen,(260) 493-0193,(000) 000-0000,PK,08,http://www.centralchristianfortwayne.org,-85.0055733,41.1358895,41.1358895+-85.0055733,np
A250,Saint Peter's Lutheran School,NA,Christopher,Brune,cbrune@stpetersfw.org,7810 Maysville Rd,Fort Wayne,IN,46815-6682,Allen,(260) 749-5811,(260) 749-9967,KG,08,http://www.stpetersfw.org,-85.0401534,41.1061591,41.1061591+-85.0401534,np
A260,Aboite Christian School,NA,Bethany,Halladay,blhalladay@gmail.com,6222 Bass Rd,Fort Wayne,IN,46818,Allen,(260) 672-8544,(260) 672-8544,PK,08,http://www.aboitechristianschool.org,-85.22410599999999,41.0891646,41.0891646+-85.224106,np
A270,Saint Aloysius Catholic School,NA,Tina,Voors,tvoors@diofwsb.org,14607 Bluffton Rd,Yoder,IN,46798-9801,Allen,(260) 622-7151,(260) 622-7961,PK,08,http://www.saintaloysiusyoder.info/School,-85.1669735,40.9485162,40.9485162+-85.1669735,np
A275,Crossroad Child & Family Services,NA,Jasmine,Latham,jalatham@crossroad-fwch.org,1825 Beacon Street,Fort Wayne,IN,46805-5457,Allen,(260) 484-4153,(260) 484-5994,KG,12,http://www.crossroad-fwch.org/,-85.1035993,41.0931631,41.0931631+-85.1035993,np
A293,Darul Uloom Al Ansaar,NA,Faisal,Ansari,muftifaisal@darulansaar.org,6332 South Anthony Blvd.,Fort Wayne,IN,46816,Allen,(716) 604-7555,NA,KG,12,NA,-85.1130249,41.0262208,41.0262208+-85.1130249,np
A303,FaithPrep Indiana,NA,Sheila,Boehning,sboehning@faithprep.com,3170 Indiana Ave,Columbus,IN,47201,Bartholomew,(812) 372-3780,NA,KG,12,http://www.whycolumbuschristian.com/,-85.8869778,39.1985405,39.1985405+-85.8869778,np
A304,GEO Focus Academy,NA,Vicky,Creasy,vcreasy@geofocusindiana.org,3145 N. Meridian St.,Indianapolis,IN,46208,Marion,(317) 536-1027,(463) 218-9404,KG,12,NA,-86.15630469999999,39.81305,39.81305+-86.1563047,np
A306,Harriet Tubman School of Excellence,NA,Jeremiah,Lockett,jlockett@htseindy.org,2804 E 55th Pl. Suite B,Indianapolis,IN,46220,Marion,(317) 426-1538,NA,05,08,http://htseindy.org,-86.11687479999999,39.8540447,39.8540447+-86.1168748,np
A308,Islamic Academy of Kendallville,NA,Abdulmalek,Jawba,info@islamicacademyofkendallville.org,200 W Ohio St,Kendallville,IN,46755,Noble,(260) 318-2432,NA,KG,06,https://www.islamicacademyofkendallville.com,-85.2686681,41.4329537,41.4329537+-85.2686681,np
A311,Saint Thomas More Academy,NA,Kevin,Powers,kpowers@stmasb.org,424 S. Michigan Street #1484,South Bend,IN,46601,St Joseph,NA,NA,KG,12,NA,-86.24807969999999,41.6717461,41.6717461+-86.2480797,np
A317,Liberty Academy of Columbus,NA,NA,NA,NA,101 National Road,Columbus,IN,47203,Bartholomew,(812) 603-9069,NA,KG,07,NA,-85.8601833,39.1999634,39.1999634+-85.8601833,np
A324,Montessori Science Academy,NA,Brian,Wheatley,brian.wheatley33@gmail.com,4147 S 600W,New Palestine,IN,46163,Hancock,(317) 909-3567,NA,PK,08,NA,-85.91309369999999,39.7248844,39.7248844+-85.9130937,np
A340,Saint Rose of Lima School,NA,Travis,Heckber,theckber@diofwsb.org,401 Monroe,Monroeville,IN,46773,Allen,(260) 623-3447,(260) 623-3447,KG,08,http://www.strosemonroeville.org/73,-84.86524299999999,40.9700175,40.9700175+-84.865243,np
A350,St Joseph Hessen Cassel Cath Sch,NA,Jeanine,Skordos,jskordos@diofwsb.org,11521 Old US 27 S,Fort Wayne,IN,46816-3428,Allen,(260) 639-3580,(260) 639-3675,PK,08,http://www.stjoehc.org,-85.0978091,40.9986098,40.9986098+-85.0978091,np
A355,Saint John The Baptist Catholic,NA,Tina,Voors,TVoors@diofwsb.org,204 S Rufus St,New Haven,IN,46774-1226,Allen,(260) 749-9903,(260) 749-6047,PK,08,https://www.sjnewhaven.org/,-85.0169657,41.0762278,41.0762278+-85.0169657,np
A360,Saint Louis Besancon Catholic Sch,Mrs,Vanessa,Diller,vanessadiller@academy.stlouisbesancon.org,15529 E Lincoln Hwy,New Haven,IN,46774-9679,Allen,(260) 749-5815,(260) 748-2072,PK,08,http://academy.stlouisbesancon.org/,-85.0155071,41.0702619,41.0702619+-85.0155071,np
A365,St John-Emmanuel Lutheran School,NA,Suzanne,Dunkin,principal@stjohn-emmanuel.com,12912 Franke Rd,Monroeville,IN,46773-9559,Allen,(260) 639-0123,(260) 639-7383,PK,08,http://www.stjohn-emmanuel.com,-84.9698272,40.9680509,40.9680509+-84.9698272,np
A370,Central Lutheran School,NA,David,Van Spankeren,dvanspankeren@cluth.org,900 Green Street,New Haven,IN,46774,Allen,(260) 493-2502,(260) 493-2503,PK,08,http://www.cluth.org/,-85.0094828,41.0678433,41.0678433+-85.0094828,np
